"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"191" "2591" "4107" "5" "2.17" "0.888" "0.960696414112294" "0.941952777421954" "0.979138644023021"
"192" "2592" "4107" "5" "2.17" "0.602" "0.91046952081471" "0.818190611349094" "0.956026174551833"
"193" "2593" "4118" "9" "2.17" "0.534" "0.967225537140957" "0.918367884027428" "0.980091862267298"
"194" "2594" "4129" "6" "2.16" "0.706" "0.909698676147542" "0.794388270268683" "0.911662383920408"
"195" "2595" "4120" "8" "2.16" "0.754" "0.995342004661001" "0.989062880214036" "0.997665370971851"
"196" "2596" "4125" "6" "2.16" "0.67" "0.913412925437574" "0.800248541986139" "0.916979551891774"
"197" "2597" "4134" "8" "2.16" "0.804" "0.96825524952819" "0.93194479721475" "0.973264212263062"
"198" "2598" "4139" "5" "2.17" "0.79" "0.940699266321559" "0.889103586106335" "0.972889350335376"
"199" "2599" "4141" "7" "2.13" "0.89" "0.955266540616939" "0.941026776798637" "0.953776735673663"
"200" "2600" "4140" "8" "2.15" "0.8" "0.997540473369344" "0.995659572366581" "0.997589354779894"
"201" "2601" "4143" "5" "2.18" "0.924" "0.95729418100622" "0.913724207939161" "0.980003283992939"
"202" "2602" "4145" "5" "2.17" "0.948" "0.992026210259722" "0.980327225242202" "0.997292490982316"
"203" "2603" "4151" "6" "2.15" "0.954" "0.995666564196912" "0.987979562541512" "0.997876158018981"
"204" "2604" "4144" "6" "2.15" "0.98" "0.996572086531672" "0.990812496588656" "0.997939587052953"
"205" "2605" "4161" "5" "2.17" "0.548" "0.757519472780004" "0.610723084683861" "0.818645854624364"
"206" "2606" "4169" "6" "2.14" "0.77" "0.964775130697242" "0.922766494014317" "0.979292940951915"
"207" "2607" "4180" "6" "2.14" "0.602" "0.913806758890205" "0.799323631047277" "0.936168565801324"
"208" "2608" "4182" "6" "2.16" "0.064" "0.681694526266053" "0.417251590150912" "0.672147523419855"
"209" "2609" "4181" "5" "2.17" "0.59" "0.830497900883813" "0.690361154882893" "0.895644476313326"
"210" "2610" "4176" "6" "2.15" "0.854" "0.919609604905927" "0.811149774271745" "0.941488072152368"
"211" "2611" "4185" "6" "2.15" "0.752" "0.963305515151658" "0.906472922589572" "0.972943128799667"
"212" "2612" "4248" "6" "2.14" "0.72" "0.950262620461753" "0.876606087857024" "0.960750252792938"
"213" "2613" "4173" "9" "2.17" "0.596" "0.982183885861009" "0.948687537361659" "0.990645623043683"
"214" "2614" "4181" "6" "2.16" "0.796" "0.971810534580069" "0.928039842591841" "0.97895262487845"
"215" "2615" "4183" "6" "2.15" "0.16" "0.849046742154085" "0.674737189002199" "0.858781586280521"
"216" "2616" "4174" "8" "2.15" "0.638" "0.960705875758546" "0.919639563519726" "0.975046119245275"
"217" "2617" "4183" "5" "2.17" "0.298" "0.760722594922845" "0.640565986455081" "0.81132897993126"
"218" "2618" "4185" "6" "2.15" "0.65" "0.950431271518613" "0.882868103088066" "0.969695392949197"
"219" "2619" "4190" "6" "2.15" "0.644" "0.841846780980482" "0.6616450778972" "0.873911060171989"
"220" "2620" "4182" "9" "2.18" "0.576" "0.882959109896562" "0.733088691316613" "0.891820397781042"
"221" "2621" "4196" "5" "2.2" "0.138" "0.449562053790529" "0.222759538692819" "0.489357640556802"
"222" "2622" "4196" "6" "2.17" "0.732" "0.939464049548354" "0.856109858908953" "0.949189294227483"
"223" "2623" "4190" "6" "2.16" "0.766" "0.976558536088439" "0.93991319846106" "0.974946114684431"
"224" "2624" "4197" "6" "2.16" "0.626" "0.963807541720734" "0.914560000181377" "0.967327405770734"
"225" "2625" "4206" "6" "2.15" "0.556" "0.867854657412188" "0.778899294635976" "0.890377102576999"
"226" "2626" "4211" "6" "2.14" "0.534" "0.828330757270643" "0.714442638437435" "0.847705461369981"
"227" "2627" "4205" "6" "2.14" "0.556" "0.927448005336229" "0.892142470949965" "0.928676228392479"
"228" "2628" "4221" "6" "2.15" "0.778" "0.972254939573352" "0.943321003635525" "0.970662380643468"
"229" "2629" "4221" "6" "2.14" "0.506" "0.840406839807425" "0.782641006933895" "0.868242373412662"
"230" "2630" "4212" "6" "2.14" "0.44" "0.814006689866953" "0.687358792617432" "0.845654022765117"
"231" "2631" "4228" "3" "2.34" "0" "0.0280053335351435" "0.00590743894444284" "0.0307369573430473"
"232" "2632" "4227" "6" "2.15" "0.46" "0.922026848917139" "0.857438185859587" "0.928606191386301"
"233" "2633" "4224" "6" "2.16" "0.542" "0.915702064247623" "0.85799400755015" "0.928939010635448"
"234" "2634" "4235" "5" "2.19" "0.616" "0.658745638899173" "0.461601716326833" "0.666891010131629"
"235" "2635" "4253" "6" "2.15" "0.718" "0.985917434390061" "0.971628170508285" "0.981694366659839"
"236" "2636" "4260" "6" "2.16" "0.612" "0.963616908215588" "0.915568387986445" "0.964154019722695"
"237" "2637" "4261" "6" "2.15" "0.616" "0.973457680579443" "0.95470733548644" "0.961407641226093"
"238" "2638" "4263" "6" "2.17" "0.79" "0.93539119352705" "0.845824115897889" "0.946782923312112"
"239" "2639" "4264" "6" "2.15" "0.18" "0.944772842306487" "0.892731259760584" "0.964837623142425"
"240" "2640" "4275" "6" "2.16" "0.44" "0.923292772073958" "0.869129853610006" "0.955238167135182"
"241" "2641" "4273" "7" "2.16" "0.754" "0.900499960055607" "0.778886719795556" "0.914274237878712"
"242" "2642" "4284" "6" "2.14" "0.696" "0.893508603306007" "0.869055083154307" "0.913867179747902"
"243" "2643" "4299" "6" "2.15" "0.618" "0.939937791596812" "0.893916684480676" "0.963776266508925"
"244" "2644" "4296" "6" "2.14" "0.494" "0.942563302861093" "0.926879070383673" "0.947767574712455"
"245" "2645" "4301" "6" "2.15" "0.654" "0.976004312691438" "0.945214718905683" "0.980601400399229"
"246" "2646" "4301" "6" "2.16" "0.836" "0.970383668941856" "0.926072474971735" "0.970253813536316"
"247" "2647" "4308" "6" "2.16" "0.746" "0.975724577863859" "0.947193298092842" "0.981726414677029"
"248" "2648" "4313" "6" "2.15" "0.756" "0.968389270028305" "0.919540465525444" "0.975180057614787"
"249" "2649" "4325" "5" "2.19" "0.728" "0.794848457521684" "0.639938471046408" "0.842699521065201"
"250" "2650" "4328" "5" "2.18" "0.676" "0.841738651635009" "0.763352682252056" "0.864477497008981"
"251" "2651" "4320" "6" "2.15" "0.828" "0.945787594780356" "0.873657954578487" "0.963370840533793"
"252" "2652" "4329" "6" "2.15" "0.722" "0.907771953931371" "0.880978959706759" "0.921850631327325"
"253" "2653" "4332" "5" "2.19" "0.84" "0.8420294529569" "0.738082358177989" "0.878459465294078"
"254" "2654" "4340" "6" "2.15" "0.846" "0.951974789652402" "0.900042765469752" "0.96202001123399"
"255" "2655" "4346" "6" "2.16" "0.844" "0.903156733074901" "0.801692314693677" "0.917646176144197"
"256" "2656" "4341" "4" "2.25" "0.36" "0.294720138414434" "0.17042671259974" "0.334906860428948"
"257" "2657" "4335" "6" "2.16" "0.674" "0.905561995502251" "0.802509797789298" "0.933752832144392"
"258" "2658" "4333" "6" "2.16" "0.792" "0.936204157890955" "0.856482490470232" "0.949480090175374"
"259" "2659" "4330" "4" "2.25" "0.392" "0.349141253200203" "0.252908531054082" "0.406675136442249"
"260" "2660" "4351" "6" "2.16" "0.444" "0.882125372728528" "0.737843278553917" "0.930537334683721"
"261" "2661" "4354" "4" "2.22" "0.334" "0.439022760988947" "0.324776454086584" "0.498228708223199"
"262" "2662" "4359" "4" "2.22" "0.238" "0.42710105178855" "0.319519385596233" "0.484602404253848"
"263" "2663" "4354" "6" "2.16" "0.498" "0.878578820737299" "0.745461599028378" "0.932125088970347"
"264" "2664" "4349" "4" "2.24" "0.142" "0.317503435779386" "0.20693365123586" "0.365579572869622"
"265" "2665" "4350" "9" "2.15" "0.358" "0.826928889818591" "0.761224916578344" "0.833829629612338"
"266" "2666" "4360" "6" "2.15" "0.286" "0.752350409347837" "0.515320701985294" "0.79081352497507"
"267" "2667" "4370" "6" "2.15" "0.796" "0.966008449561393" "0.926918332558321" "0.971791047026687"
"268" "2668" "4376" "6" "2.15" "0.582" "0.955992462376311" "0.900895979936077" "0.975334935969444"
