"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"121" "3321" "342" "5" "2.47" "0.028" "0.234889703178439" "0.0383860704841724" "0.165722710259885"
"122" "3322" "365" "3" "2.21" "0.918" "0.968491781963737" "0.935022571285849" "0.984285801719878"
"123" "3323" "368" "4" "2.23" "0.62" "0.860248814237928" "0.741065227333339" "0.885336741806666"
"124" "3324" "397" "14" "2.37" "0.002" "0.166037969182311" "0.0830218415001364" "0.179893103922486"
"125" "3325" "397" "6" "2.41" "0.056" "0.499910587278764" "0.329473886196967" "0.514124368890349"
"126" "3326" "94" "4" "2.46" "0.886" "0.96756055659412" "0.967325856217019" "0.97858616043569"
"127" "3327" "86" "5" "2.25" "0.212" "0.948841166979098" "0.999712207773065" "0.936081720728673"
"128" "3328" "378" "4" "2.23" "0.008" "0.119556893846809" "0.00732216311486039" "0.126229118043608"
"129" "3329" "311" "5" "2.37" "0.254" "0.557508341341786" "0.478850278161265" "0.518289025756694"
"130" "3330" "271" "3" "2.27" "0.528" "0.897700109062039" "0.949254498535636" "0.92345864883774"
"131" "3331" "382" "3" "2.69" "0" "0.0875289549564532" "0.0914183060984979" "0.0307922978848432"
"132" "3332" "422" "4" "2.75" "0" "0.0336197088954911" "0.0105825268415427" "0.00829221763262383"
"133" "3333" "346" "6" "2.37" "0.256" "0.696243452323498" "0.637591929968944" "0.635766361375856"
"134" "3334" "279" "3" "2.69" "0.18" "0.504612405822332" "0.328902803402418" "0.54611200459901"
"135" "3335" "412" "5" "2.14" "0.654" "0.821533430018818" "0.72481746511076" "0.730859164013663"
"136" "3336" "401" "2" "2.79" "0" "0.0507566145436625" "0.00254952122481605" "0.0264267425157637"
"137" "3337" "429" "3" "2.29" "0.098" "0.436182537269818" "0.271817108105635" "0.451766427502558"
"138" "3338" "375" "2" "2.99" "0" "0.0092480767039464" "0.00486013021931431" "0.0102000260636678"
"139" "3339" "393" "4" "2.26" "0.65" "0.751289194219762" "0.635958727939614" "0.726294073186795"
"140" "3340" "314" "2" "2.36" "0.208" "0.616210354102329" "0.429654443988167" "0.659195850055624"
"141" "3341" "421" "2" "2.08" "0.462" "0.890182458172951" "0.843010877217711" "0.918622980809416"
"142" "3342" "393" "2" "2.87" "0" "0.0145924271997683" "0.0123845941066152" "0.0122474063190469"
"143" "3343" "214" "13" "2.61" "0.598" "0.521903176878401" "0.311768722424827" "0.544991879136288"
"144" "3344" "184" "3" "2.15" "0" "0.137680730677489" "0.0318861284299838" "0.129680679617995"
"145" "3345" "81" "4" "2.63" "0.512" "0.974004265083329" "0.934646766568316" "0.963400787932447"
"146" "3346" "75" "2" "2.49" "0.15" "0.671659606710098" "0.572925181101423" "0.733072033225708"
"147" "3347" "389" "5" "2.53" "0.334" "0.577728290460032" "0.299286147220434" "0.675375800927689"
"148" "3348" "343" "2" "2.41" "0.038" "0.361914545191582" "0.374667754822874" "0.31429469728383"
"149" "3349" "353" "9" "1.9" "0.104" "0.608390289345828" "0.537409194247081" "0.533564768242297"
"150" "3350" "371" "3" "2.14" "0.236" "0.557363936424604" "0.415121761489162" "0.474614799654686"
"151" "3351" "320" "2" "2.79" "0.002" "0.0657639384886319" "0.0532342787756262" "0.0590168721534483"
"152" "3352" "288" "7" "2.48" "0.85" "0.915536090067763" "0.811202357779244" "0.948021930292232"
"153" "3353" "230" "3" "2.41" "0.394" "0.734463576435631" "0.587886081447792" "0.807152221348233"
"154" "3354" "412" "2" "1.92" "0.028" "0.280499769231868" "0.177559255701296" "0.264771895907836"
"155" "3355" "404" "3" "1.9" "0" "0.582492823002647" "0.74601557907773" "0.633804881002552"
"156" "3356" "343" "8" "2.33" "0.466" "0.699306735658625" "0.457357718518529" "0.705823665204593"
"157" "3357" "283" "2" "2.57" "0" "0.196399898997415" "0.121558032301409" "0.136894702905504"
"158" "3358" "447" "3" "2.44" "0" "0.000203965405412669" "7.77646169852072e-12" "9.08827376921962e-05"
"159" "3359" "453" "6" "3.21" "0" "0.00357038086476097" "0.00117196419591894" "0.00860290298232352"
"160" "3360" "435" "4" "2.33" "0.488" "0.60521439763615" "0.740720098329287" "0.605598355862952"
"161" "3361" "430" "2" "2.89" "0" "0.0112509728769918" "0.00390026294150196" "0.00399869192708324"
"162" "3362" "362" "3" "2.1" "0.55" "0.73054672919899" "0.564676843453432" "0.768902872589464"
"163" "3363" "347" "2" "2.57" "0" "0.00170601059786897" "6.61411491744507e-08" "0.000812556212193643"
"164" "3364" "102" "2" "2.62" "0" "0.0263321570833309" "0.0130572998446143" "0.0143605610149342"
"165" "3365" "315" "16" "2.81" "0.466" "0.815725401560676" "0.955909402503393" "0.782009872470551"
"166" "3366" "259" "2" "2.15" "0.122" "0.634057774221924" "0.499738058844498" "0.617255956271264"
"167" "3367" "327" "19" "2.82" "0.178" "0.946575328909956" "0.854680763706461" "0.922709127881168"
"168" "3368" "315" "2" "3.13" "0" "0.00481593119772145" "0.00385289124106714" "0.00121907390357628"
"169" "3369" "192" "14" "2.42" "0" "0.0196711039344148" "0.00564531794729549" "0.0187480304588425"
"170" "3370" "167" "3" "2.18" "0.22" "0.454408572948616" "0.249059395106751" "0.43386203208887"
"171" "3371" "373" "2" "1.99" "0.002" "0.0919702509759697" "0.00401639245197261" "0.0612186175162414"
"172" "3372" "316" "3" "2.02" "0" "0.277887115314206" "0.0542562000658074" "0.287137904959627"
"173" "3373" "319" "2" "1.75" "0" "0.143852310215816" "0.00990850427834816" "0.0851236497694461"
"174" "3374" "272" "2" "1.92" "0" "0.144025243244351" "0.0125203578087377" "0.102039624008879"
"175" "3375" "391" "2" "1.86" "0" "0.369823187112037" "0.206809428837409" "0.271725165894536"
"176" "3376" "378" "2" "2.75" "0" "0.0282154451911828" "0.0155726390092623" "0.0303720747899774"
"177" "3377" "439" "6" "2.02" "0.024" "0.264679590542282" "0.043347072122929" "0.306094643082069"
"178" "3378" "437" "2" "2.9" "0" "4.76180977096896e-06" "1.02560164488154e-13" "3.09149431223719e-08"
"179" "3379" "166" "23" "3.26" "0.192" "0.652862949455842" "0.481766348471081" "0.6248728505867"
"180" "3380" "150" "14" "2.75" "0.658" "0.995929170299966" "0.989242503744126" "0.990406138630096"
"181" "3381" "252" "19" "2.99" "0.002" "0.24871202106144" "0.0624817084959226" "0.22744127775096"
"182" "3382" "229" "6" "2.47" "0" "0.250547302304452" "0.0674518668623505" "0.209346160605399"
"183" "3383" "128" "2" "2.14" "0.03" "0.899422429218499" "0.810205523464489" "0.808965883569066"
"184" "3384" "108" "2" "2.78" "0.086" "0.377142530270099" "0.438045540703173" "0.42732313387806"
"185" "3385" "115" "7" "2.39" "0.008" "0.159914985248786" "0.0277506376235693" "0.171108135901637"
"186" "3386" "311" "17" "3.5" "0.038" "0.649860714199727" "0.397899987363489" "0.545501759402435"
"187" "3387" "224" "2" "1.96" "0.14" "0.396018190887468" "0.208119186566249" "0.411821857455626"
"188" "3388" "353" "2" "1.92" "0.01" "0.376680100407602" "0.120316622173538" "0.25433410548075"
"189" "3389" "262" "2" "2.21" "0" "0.0683821713782323" "0.009991355573363" "0.0724971333993075"
"190" "3390" "123" "10" "2.86" "0.328" "0.479971575300563" "0.257502501896362" "0.476622669714583"
"191" "3391" "313" "2" "1.63" "0" "0.0259785373586052" "0.000561160076286715" "0.0205073587338511"
"192" "3392" "307" "2" "1.9" "0.068" "0.405965603611162" "0.255862815054809" "0.372634887013288"
"193" "3393" "309" "3" "3.5" "0" "8.85587434841736e-05" "2.1783376455338e-11" "3.99082729918081e-19"
"194" "3394" "304" "3" "3.5" "0" "4.7264677225145e-07" "1.04123471337996e-16" "8.24591680964477e-76"
"195" "3395" "312" "12" "2.63" "0" "0.339096439483618" "0.143000572868443" "0.283580700182211"
"196" "3396" "286" "2" "1.94" "0" "0.321144062322513" "0.160941899810588" "0.269993429347824"
"197" "3397" "440" "3" "2.02" "0.362" "0.52937912461512" "0.259428761258139" "0.513325226856625"
"198" "3398" "438" "2" "3.5" "0" "0.0140888391845418" "0.0225787677492215" "1.98435058662591e-08"
"199" "3399" "205" "2" "1.75" "0" "0.00768766220281597" "8.69794909082451e-05" "0.00513917678327569"
"200" "3400" "193" "3" "2.07" "0.218" "0.787688510656703" "0.580478128132368" "0.759541185497449"
"201" "3401" "263" "2" "1.77" "0" "0.0965553248463599" "0.00367099959766026" "0.0568908360008635"
"202" "3402" "263" "2" "3.35" "0.004" "0.0317792237194184" "0.0215299545519128" "0.00587058936010637"
"203" "3403" "113" "2" "1.97" "0.096" "0.412014194352571" "0.159240156802612" "0.409506538590518"
"204" "3404" "93" "2" "2.02" "0.052" "0.1825887301766" "0.0417247925514763" "0.176001052409691"
"205" "3405" "40" "9" "3.42" "0.486" "0.7595717301822" "0.454473793214083" "0.746828620996716"
"206" "3406" "61" "8" "3.5" "0.322" "0.704865401578023" "0.405745875385709" "0.826258446158438"
"207" "3407" "55" "3" "2.55" "0.174" "0.353879275965481" "0.120783494551696" "0.360081014505783"
"208" "3408" "58" "5" "2.44" "0.15" "0.423440373740525" "0.14487084149545" "0.556915027412283"
"209" "3409" "53" "3" "2.32" "0.292" "0.795381072412815" "0.52291385331707" "0.924856108608652"
"210" "3410" "60" "8" "3.01" "0.41" "0.652084461562614" "0.321067132872295" "0.697046605271801"
"211" "3411" "53" "6" "2.81" "0.818" "0.980272156871231" "0.944105864929087" "0.993584074952229"
"212" "3412" "56" "7" "3.5" "0.476" "0.713085125393673" "0.440138334556187" "0.82803220234247"
"213" "3413" "54" "5" "3.5" "0.242" "0.292992560316037" "0.0490376325705568" "0.37429947431693"
"214" "3414" "60" "4" "2.27" "0.106" "0.0620399243523715" "0.00210317648015801" "0.0737556584574762"
"215" "3415" "50" "3" "2.3" "0.016" "0.246231625974261" "0.0312854787141195" "0.39091537599224"
"216" "3416" "62" "6" "2.94" "0.26" "0.550651808342319" "0.234490732026225" "0.583828256881189"
"217" "3417" "47" "4" "2.69" "0.246" "0.601650829065895" "0.268790119855465" "0.672138564733009"
"218" "3418" "55" "8" "3.15" "0.346" "0.630386841795981" "0.326285942715453" "0.76676830933293"
"219" "3419" "48" "7" "3.5" "0.69" "0.926954775358192" "0.961636597249658" "0.986806626517505"
"220" "3420" "61" "8" "3.5" "0.258" "0.453631601458186" "0.253021350129575" "0.540096385918014"
"221" "3421" "49" "2" "2.09" "0.01" "0.382215702738764" "0.0860941861395297" "0.497737428687827"
"222" "3422" "30" "4" "3.5" "0.592" "0.683470829445653" "0.664355024454213" "0.819309118469367"
"223" "3423" "30" "2" "2.36" "0" "0.233964159351345" "0.0210909300746044" "0.341283065610954"
"224" "3424" "36" "2" "1.74" "0" "0.109612300993168" "0.00238526357522573" "0.177362389887031"
"225" "3425" "44" "6" "3.05" "0.098" "0.368530628586171" "0.127460777358772" "0.373343431458187"
"226" "3426" "37" "2" "2.42" "0.076" "0.397627028541548" "0.144121487397277" "0.382419555345272"
"227" "3427" "30" "2" "2.24" "0.164" "0.60169000414602" "0.49345510183549" "0.665394872898375"
"228" "3428" "25" "4" "3.5" "0.32" "0.393444423578032" "0.0795342979656467" "0.604290830948756"
"229" "3429" "24" "2" "2.19" "0.002" "0.108412744598538" "0.00251584530640347" "0.184970225598324"
"230" "3430" "36" "3" "3.08" "0.814" "0.897041956223012" "0.723351697212998" "0.910297033603955"
"231" "3431" "32" "2" "2.41" "0.452" "0.665188771448186" "0.363692681239924" "0.690404491576453"
"232" "3432" "39" "3" "3.5" "0.766" "0.766891085891175" "0.482739475620951" "0.892761283022642"
"233" "3433" "38" "2" "2.76" "0.016" "0.176604716295059" "0.0197074448387835" "0.201480066539203"
"234" "3434" "45" "8" "2.94" "0.01" "0.493309456011174" "0.196739791991554" "0.54956217833652"
"235" "3435" "36" "2" "2.21" "0.658" "0.813236950369794" "0.572453065526868" "0.884620719419538"
"236" "3436" "31" "2" "2.29" "0.766" "0.956317990392773" "0.997681317081965" "0.978555398694594"
"237" "3437" "41" "3" "2.71" "0.006" "0.100250304081911" "0.00436746018043033" "0.137355032613754"
"238" "3438" "38" "3" "3.38" "0.622" "0.580595794389381" "0.239858457720888" "0.674407696584622"
"239" "3439" "52" "5" "2.76" "0.31" "0.244982530321461" "0.0769176028524014" "0.223426032397919"
"240" "3440" "45" "3" "2.59" "0.212" "0.723690344237282" "0.558154928905265" "0.643132109875351"
"241" "3441" "42" "3" "2.58" "0" "0.392085445367527" "0.59492632798236" "0.385033039787085"
"242" "3442" "52" "6" "3.33" "0.298" "0.520954337763436" "0.295931574404022" "0.47110327208687"
"243" "3443" "50" "2" "2.5" "0.022" "0.242303327709073" "0.0741190393131061" "0.222402828401782"
"244" "3444" "46" "2" "2.83" "0.5" "0.737401909830089" "0.839492217539849" "0.707980922337871"
"245" "3445" "46" "3" "2.54" "0.204" "0.749295284837189" "0.472996921326276" "0.786702674234906"
"246" "3446" "39" "3" "2.85" "0.852" "0.920700945256759" "0.977765513252961" "0.940207839637385"
"247" "3447" "27" "2" "2.49" "0.088" "0.204002450527872" "0.0326408038780134" "0.205506789353257"
"248" "3448" "26" "2" "2.61" "0.056" "0.394881297005484" "0.14043183665103" "0.369451099103017"
"249" "3449" "36" "3" "2.23" "0.008" "0.244126967103769" "0.0321802801250463" "0.318918630426124"
"250" "3450" "31" "5" "3.5" "0.586" "0.70528096305209" "0.556945477718073" "0.819740530328914"
"251" "3451" "36" "2" "2.36" "0.646" "0.711466519877753" "0.465873744986491" "0.676652716903067"
"252" "3452" "27" "2" "2.57" "0.54" "0.602836799475121" "0.826829313553634" "0.639958538530286"
"253" "3453" "42" "6" "3.28" "0.484" "0.782609886954346" "0.492239579746175" "0.777327757437257"
"254" "3454" "38" "3" "2.68" "0.526" "0.886766437768301" "0.711000744532602" "0.845875221284222"
"255" "3455" "38" "5" "3.17" "0.172" "0.518275233533885" "0.222779651015288" "0.495535699888299"
"256" "3456" "33" "4" "3.17" "0.846" "0.695595739372181" "0.726124507240778" "0.650766601699259"
"257" "3457" "42" "5" "3.15" "0.18" "0.642535668594062" "0.30828066790857" "0.699033421696605"
"258" "3458" "35" "5" "3.39" "0.866" "0.952548299047311" "0.955089215822797" "0.986737011327482"
"259" "3459" "38" "2" "1.92" "0" "0.10094869081729" "0.00412432952774006" "0.14179224473424"
"260" "3460" "32" "5" "3.31" "0.22" "0.475521680480939" "0.142939950721293" "0.547969477701603"
"261" "3461" "30" "3" "2.42" "0.43" "0.343742686271973" "0.0807849338685823" "0.422766512264737"
"262" "3462" "39" "2" "1.9" "0.044" "0.147395301007678" "0.00896837810298251" "0.254585106798051"
"263" "3463" "31" "3" "2.42" "0.116" "0.679049839007381" "0.315165791364868" "0.875396270275921"
"264" "3464" "39" "4" "2.61" "0.088" "0.419740709043842" "0.113513576603108" "0.52821007323042"
"265" "3465" "34" "4" "2.93" "0.032" "0.551355399270231" "0.19822547050624" "0.623764472079707"
"266" "3466" "44" "2" "1.91" "0.068" "0.217481500821825" "0.0246445983397875" "0.356296751570721"
"267" "3467" "38" "3" "2.16" "0.004" "0.237949591969916" "0.0289810753170391" "0.315762827124968"
"268" "3468" "27" "2" "2.44" "0.186" "0.397937418001981" "0.0799080055978991" "0.640046755549524"
"269" "3469" "26" "2" "2.4" "0.33" "0.327883782143828" "0.0484987245664281" "0.489181382927158"
"270" "3470" "65" "2" "2.53" "0.21" "0.599826404149461" "0.494398043173479" "0.551562875095102"
"271" "3471" "54" "5" "2.87" "0.01" "0.497597883824479" "0.147987176174985" "0.75344364963754"
