"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"42" "442" "1259" "5" "2.11" "0.54" "0.749306221250641" "0.516430313504516" "0.724500273446363"
"43" "443" "1259" "8" "2.09" "0.014" "0.411108162838957" "0.564317681742446" "0.292129205906768"
"44" "444" "21965" "5" "2.14" "0.312" "0.491418431385787" "0.25577677703942" "0.489858832153075"
"45" "445" "344" "2" "3.5" "0" "1.65794439381459e-05" "6.69332169805067e-06" "3.28611078634712e-05"
"46" "446" "22072" "7" "2.1" "0.78" "0.977933058900486" "0.972306501281171" "0.987417439308786"
"47" "447" "22072" "7" "2.1" "0.792" "0.977933058900486" "0.972306501281171" "0.987417439308786"
"48" "448" "22072" "36" "2.1" "0.548" "0.899928691091529" "0.952447457455077" "0.772113560419556"
"49" "449" "21979" "6" "2.11" "0.636" "0.837066367918182" "0.700782449418065" "0.877485424029708"
"50" "450" "1163" "5" "2.12" "0.37" "0.781006509358554" "0.601014965638983" "0.7579695215154"
"51" "451" "1163" "5" "2.12" "0.382" "0.781006509358554" "0.601014965638983" "0.7579695215154"
"52" "452" "1163" "8" "2.14" "0" "0.0944285929693341" "0.105756303951273" "0.0376147360729202"
"53" "453" "21979" "6" "2.11" "0.618" "0.837066367918182" "0.700782449418065" "0.877485424029708"
"54" "454" "345" "2" "3.5" "0" "2.64886221219029e-05" "6.92743371753708e-06" "5.48218700528568e-05"
"55" "455" "22086" "7" "2.09" "0.938" "0.982048566879898" "0.95181413325005" "0.982783026405754"
"56" "456" "22086" "7" "2.09" "0.938" "0.982048566879898" "0.95181413325005" "0.982783026405754"
"57" "457" "22086" "38" "2.11" "0.382" "0.665674815517991" "0.738923947414513" "0.419239741797117"
"58" "458" "22080" "6" "2.12" "0.114" "0.62819135721331" "0.374789147523493" "0.67996539751101"
"59" "459" "1193" "5" "2.15" "0.216" "0.544315309194864" "0.300327627566021" "0.520715651476769"
"60" "460" "1193" "5" "2.15" "0.236" "0.544315309194864" "0.300327627566021" "0.520715651476769"
"61" "461" "1193" "94" "2.36" "0.666" "0.99777166569966" "0.994473330428007" "0.998138403118306"
"62" "462" "22080" "6" "2.12" "0.112" "0.62819135721331" "0.374789147523493" "0.67996539751101"
"63" "463" "349" "2" "3.5" "0" "2.72889896417994e-05" "5.50047195792525e-06" "5.73097777470145e-05"
"64" "464" "22191" "6" "2.08" "0.964" "0.965444675078269" "0.963313542721589" "0.973560749531722"
"65" "465" "22191" "6" "2.08" "0.956" "0.965444675078269" "0.963313542721589" "0.973560749531722"
"66" "466" "22191" "36" "2.12" "0.718" "0.624684783194979" "0.8179143346816" "0.479632108676836"
"67" "467" "22094" "6" "2.12" "0.552" "0.783749992513612" "0.610580167961887" "0.819112884694015"
"68" "468" "1203" "5" "2.14" "0.17" "0.562313982995051" "0.322535234968833" "0.526246924689251"
"69" "469" "1203" "5" "2.14" "0.19" "0.562313982995051" "0.322535234968833" "0.526246924689251"
"70" "470" "1203" "102" "2.46" "0" "0.990395835509914" "0.998688253958158" "0.986729577320405"
"71" "471" "22094" "6" "2.12" "0.514" "0.783749992513612" "0.610580167961887" "0.819112884694015"
"72" "472" "348" "2" "3.5" "0" "9.8067102903782e-06" "2.77223082014144e-06" "2.10210982044006e-05"
"73" "473" "22205" "6" "2.08" "0.99" "0.978193100748476" "0.983635862297957" "0.982366989770519"
"74" "474" "22205" "6" "2.08" "0.99" "0.978193100748476" "0.983635862297957" "0.982366989770519"
"75" "475" "22205" "36" "2.12" "0.728" "0.766077364824059" "0.868898887242897" "0.527542357637245"
"76" "476" "22160" "6" "2.12" "0.7" "0.801184485427606" "0.666772438399287" "0.821814878671283"
"77" "477" "1248" "5" "2.14" "0.356" "0.598757739387822" "0.366496307909887" "0.552668461494024"
"78" "478" "1248" "5" "2.14" "0.324" "0.598757739387822" "0.366496307909887" "0.552668461494024"
"79" "479" "1248" "122" "2.47" "0" "0.977006908241934" "0.985081225182035" "0.93935420277144"
"80" "480" "22160" "6" "2.12" "0.666" "0.801184485427606" "0.666772438399287" "0.821814878671283"
"81" "481" "343" "2" "3.5" "0" "1.95617856520892e-05" "5.65319153902421e-06" "4.05002677531202e-05"
"82" "482" "22270" "7" "2.09" "0.948" "0.98439861622694" "0.962398986604615" "0.984786386664686"
"83" "483" "22270" "7" "2.09" "0.95" "0.98439861622694" "0.962398986604615" "0.984786386664686"
"84" "484" "22270" "30" "2.1" "0.306" "0.740643089215951" "0.8722159520965" "0.406087230674507"
"85" "485" "22216" "6" "2.12" "0.302" "0.724392899181101" "0.474623070339724" "0.755150928150377"
"86" "486" "1213" "5" "2.14" "0.36" "0.799199993516963" "0.766578592935384" "0.780043455701541"
"87" "487" "1213" "5" "2.14" "0.35" "0.799199993516963" "0.766578592935384" "0.780043455701541"
"88" "488" "1213" "8" "2.15" "0" "0.0822687798967311" "0.110315514455758" "0.0396618176511456"
"89" "489" "22216" "6" "2.12" "0.274" "0.724392899181101" "0.474623070339724" "0.755150928150377"
"90" "490" "342" "2" "3.5" "0" "3.97690919559169e-05" "7.45601164566903e-06" "8.03436408979585e-05"
"91" "491" "22332" "6" "2.09" "0.996" "0.993989866112137" "0.997212824320822" "0.99400121320658"
"92" "492" "22332" "6" "2.09" "0.998" "0.993989866112137" "0.997212824320822" "0.99400121320658"
"93" "493" "22332" "40" "2.1" "0.796" "0.842656444090738" "0.897623062159244" "0.673941770938688"
"94" "494" "22197" "6" "2.11" "0.21" "0.628970446654349" "0.352946699891176" "0.651421226392126"
"95" "495" "1249" "5" "2.18" "0.366" "0.593624067005346" "0.494932222656802" "0.54377590578403"
"96" "496" "1249" "5" "2.18" "0.388" "0.593624067005346" "0.494932222656802" "0.54377590578403"
"97" "497" "1249" "14" "2.17" "0.008" "0.0782046814744269" "0.0472332570062788" "0.0260512662053646"
"98" "498" "22197" "6" "2.11" "0.202" "0.628970446654349" "0.352946699891176" "0.651421226392126"
"99" "499" "344" "2" "3.5" "0" "5.29247314032436e-05" "1.28137244262735e-05" "0.00010640840381397"
"100" "500" "22317" "7" "2.09" "0.998" "0.99083262092121" "0.97379985213558" "0.990915496201097"
"101" "501" "22317" "7" "2.09" "0.998" "0.99083262092121" "0.97379985213558" "0.990915496201097"
"102" "502" "22317" "36" "2.11" "0.734" "0.591358577949747" "0.700642070330453" "0.407948534370251"
"103" "503" "22338" "5" "2.14" "0.038" "0.254330130334663" "0.126261591942485" "0.243505288936937"
"104" "504" "1196" "4" "2.11" "0.52" "0.863681284194976" "0.933277915895012" "0.858846062894839"
"105" "505" "1196" "4" "2.11" "0.516" "0.863681284194976" "0.933277915895012" "0.858846062894839"
"106" "506" "1196" "16" "2.07" "0.17" "0.304822157711122" "0.222491446541457" "0.211161969090616"
"107" "507" "22338" "5" "2.14" "0.03" "0.254330130334663" "0.126261591942485" "0.243505288936937"
"108" "508" "347" "2" "3.5" "0" "0.000175406856930835" "5.15849658736679e-05" "0.000329241724112032"
"109" "509" "22456" "7" "2.1" "0.964" "0.991994240887696" "0.977244745396309" "0.995654400918895"
"110" "510" "22456" "7" "2.1" "0.956" "0.991994240887696" "0.977244745396309" "0.995654400918895"
"111" "511" "22456" "26" "2.11" "0.352" "0.548094832639961" "0.575262259047833" "0.312760966439091"
"112" "512" "22323" "6" "2.11" "0.408" "0.821270335716227" "0.682492153385354" "0.873458251316629"
"113" "513" "1226" "5" "2.18" "0.326" "0.643327948601155" "0.431610127102865" "0.615477285979438"
"114" "514" "1226" "5" "2.18" "0.378" "0.643327948601155" "0.431610127102865" "0.615477285979438"
"115" "515" "1226" "12" "2.24" "0.002" "0.0345858932915182" "0.0360054395552171" "0.0187276661657962"
"116" "516" "22323" "6" "2.11" "0.378" "0.821270335716227" "0.682492153385354" "0.873458251316629"
"117" "517" "347" "2" "3.5" "0" "0.00010451803669395" "2.39085106536348e-05" "0.000200730300385846"
"118" "518" "22442" "6" "2.08" "0.748" "0.981296706533186" "0.984753608968134" "0.985846268952504"
"119" "519" "22442" "6" "2.08" "0.774" "0.981296706533186" "0.984753608968134" "0.985846268952504"
"120" "520" "22442" "32" "2.12" "0.334" "0.737066196632516" "0.89768710330681" "0.69875551283787"
"121" "521" "22343" "6" "2.1" "0.45" "0.704315205419817" "0.529101777042405" "0.687414974600231"
"122" "522" "1296" "5" "2.11" "0.272" "0.654676902046854" "0.375320701561432" "0.612484057579009"
"123" "523" "1296" "5" "2.11" "0.292" "0.654676902046854" "0.375320701561432" "0.612484057579009"
"124" "524" "1296" "6" "2.06" "0" "0.0794698627936693" "0.0186070830549542" "0.030379306825213"
"125" "525" "22343" "6" "2.1" "0.502" "0.704315205419817" "0.529101777042405" "0.687414974600231"
"126" "526" "342" "2" "3.5" "0" "0.000531536797507623" "0.000144788734873048" "0.000925083613706883"
"127" "527" "22461" "6" "2.08" "0.804" "0.988398154513073" "0.968274997565882" "0.995193082256993"
"128" "528" "22461" "6" "2.08" "0.78" "0.988398154513073" "0.968274997565882" "0.995193082256993"
"129" "529" "22461" "36" "2.12" "0.396" "0.578237574304879" "0.749006269235646" "0.359330540239349"
"130" "530" "22483" "6" "2.11" "0.164" "0.61890337527989" "0.467580366858574" "0.658976259736646"
"131" "531" "1225" "5" "2.16" "0.204" "0.58829167543245" "0.319765230176929" "0.525179545293262"
"132" "532" "1225" "5" "2.16" "0.204" "0.58829167543245" "0.319765230176929" "0.525179545293262"
"133" "533" "1225" "14" "2.18" "0.016" "0.0988260688860981" "0.0808755828731301" "0.0444699207529546"
"134" "534" "22483" "6" "2.11" "0.216" "0.61890337527989" "0.467580366858574" "0.658976259736646"
"135" "535" "350" "2" "3.5" "0" "0.000200664791559146" "5.21260754170908e-05" "0.000371710064952475"
"136" "536" "22602" "5" "2.1" "0.506" "0.753376478743387" "0.629283753323469" "0.798395694933904"
"137" "537" "22602" "5" "2.1" "0.54" "0.753376478743387" "0.629283753323469" "0.798395694933904"
"138" "538" "22602" "30" "2.11" "0.446" "0.739520350537987" "0.886435290517697" "0.461801822776908"
"139" "539" "22533" "5" "2.14" "0.072" "0.208580774490596" "0.104233208723324" "0.201126326270354"
"140" "540" "1287" "5" "2.16" "0.196" "0.435653173256001" "0.466951973081136" "0.397144226554982"
"141" "541" "1287" "5" "2.16" "0.226" "0.435653173256001" "0.466951973081136" "0.397144226554982"
"142" "542" "1287" "8" "2.16" "0" "0.0559379699042414" "0.0873408445287075" "0.0339941864419441"
"143" "543" "22533" "5" "2.14" "0.08" "0.208580774490596" "0.104233208723324" "0.201126326270354"
"144" "544" "346" "2" "3.5" "0" "0.000198365279070079" "4.23060887800936e-05" "0.000365220282907947"
"145" "545" "22640" "6" "2.09" "0.4" "0.965196374078047" "0.969080355167027" "0.975301478781937"
"146" "546" "22640" "6" "2.09" "0.374" "0.965196374078047" "0.969080355167027" "0.975301478781937"
"147" "547" "22640" "42" "2.09" "0.56" "0.918373247009552" "0.868791337391071" "0.947957356710496"
"148" "548" "22588" "6" "2.1" "0.592" "0.914364349855306" "0.818867541318796" "0.908000753874645"
"149" "549" "1235" "5" "2.13" "0.07" "0.235229936974088" "0.0312332375521666" "0.203961205051359"
"150" "550" "1235" "5" "2.13" "0.062" "0.235229936974088" "0.0312332375521666" "0.203961205051359"
"151" "551" "1235" "10" "2.19" "0.014" "0.0889417349136646" "0.188340464773161" "0.0511565643007891"
"152" "552" "22588" "6" "2.1" "0.584" "0.914364349855306" "0.818867541318796" "0.908000753874645"
"153" "553" "347" "2" "3.5" "0" "0.000289902274655703" "6.65510812694294e-05" "0.000522821875483322"
"154" "554" "22706" "6" "2.09" "0.886" "0.995533073759355" "0.992651807273752" "0.998101250814366"
"155" "555" "22706" "6" "2.09" "0.864" "0.995533073759355" "0.992651807273752" "0.998101250814366"
"156" "556" "22706" "30" "2.11" "0.424" "0.829892633481492" "0.918569228408295" "0.71902095868583"
"157" "557" "22616" "6" "2.1" "0.594" "0.950790831255976" "0.958774309308957" "0.929513394904281"
"158" "558" "1288" "4" "2.11" "0.042" "0.214891872042511" "0.033723775616606" "0.194192494264126"
"159" "559" "1288" "4" "2.11" "0.054" "0.214891872042511" "0.033723775616606" "0.194192494264126"
"160" "560" "1288" "100" "2.24" "0" "0.984128098383868" "0.96657394314655" "0.491352524215104"
"161" "561" "22616" "6" "2.1" "0.638" "0.950790831255976" "0.958774309308957" "0.929513394904281"
"162" "562" "352" "2" "3.5" "0" "3.17830528560812e-05" "5.59755913962135e-06" "6.54882424277208e-05"
"163" "563" "22735" "6" "2.09" "0.98" "0.994746200015176" "0.985314709150627" "0.995063830434586"
"164" "564" "22735" "6" "2.09" "0.978" "0.994746200015176" "0.985314709150627" "0.995063830434586"
"165" "565" "22735" "32" "2.11" "0.536" "0.591921136485763" "0.746723070610874" "0.434503122417795"
"166" "566" "22631" "6" "2.1" "0.51" "0.978193662180685" "0.947184727468268" "0.975685969200379"
"167" "567" "1182" "5" "2.13" "0.094" "0.541991999423362" "0.287013812560706" "0.573527927316209"
"168" "568" "1182" "5" "2.13" "0.112" "0.541991999423362" "0.287013812560706" "0.573527927316209"
"169" "569" "1182" "12" "2.2" "0" "0.0319787730288839" "0.0213073783425848" "0.0116582533930607"
"170" "570" "22631" "6" "2.1" "0.472" "0.978193662180685" "0.947184727468268" "0.975685969200379"
"171" "571" "353" "2" "3.5" "0" "8.21890415769451e-05" "2.02880093660437e-05" "0.00016226039026175"
"172" "572" "22749" "8" "2.1" "0.938" "0.997414303491006" "0.99192184707665" "0.997430229312585"
"173" "573" "22749" "8" "2.1" "0.95" "0.997414303491006" "0.99192184707665" "0.997430229312585"
"174" "574" "22749" "40" "2.1" "0.632" "0.858844635829062" "0.859940559586662" "0.630905641813034"
"175" "575" "22730" "6" "2.09" "0.746" "0.904173609242417" "0.876838904900259" "0.866223193560597"
"176" "576" "1276" "5" "2.14" "0.018" "0.253172636227001" "0.0374944919222527" "0.226115006879638"
"177" "577" "1276" "5" "2.14" "0.026" "0.253172636227001" "0.0374944919222527" "0.226115006879638"
"178" "578" "1276" "10" "2.21" "0.002" "0.0991140951706019" "0.182981136701717" "0.0440471818402347"
"179" "579" "22730" "6" "2.09" "0.764" "0.904173609242417" "0.876838904900259" "0.866223193560597"
"180" "580" "352" "2" "3.5" "0" "1.02570570529137e-05" "1.53609206400924e-06" "2.254511124007e-05"
"181" "581" "22848" "6" "2.07" "0.736" "0.825001143414022" "0.72234803863961" "0.856759702043081"
"182" "582" "22848" "6" "2.07" "0.718" "0.825001143414022" "0.72234803863961" "0.856759702043081"
"183" "583" "22848" "32" "2.12" "0.7" "0.652990417219245" "0.775427186475767" "0.568489130363768"
"184" "584" "22802" "7" "2.1" "0.6" "0.885950110211764" "0.819754015807784" "0.841619044448777"
"185" "585" "1229" "5" "2.19" "0.04" "0.198848997749066" "0.0197424751694503" "0.166418355366753"
"186" "586" "1229" "5" "2.19" "0.03" "0.198848997749066" "0.0197424751694503" "0.166418355366753"
"187" "587" "1229" "10" "2.26" "0.006" "0.0535867011866955" "0.126766934533785" "0.0275370981804168"
"188" "588" "22802" "7" "2.1" "0.622" "0.885950110211764" "0.819754015807784" "0.841619044448777"
"189" "589" "346" "2" "3.5" "0" "6.95603922621861e-05" "2.09036242592192e-05" "0.000136982696450616"
"190" "590" "22918" "10" "2.09" "0.872" "0.974815673245986" "0.93473601794281" "0.985213361442728"
"191" "591" "22918" "10" "2.09" "0.902" "0.974815673245986" "0.93473601794281" "0.985213361442728"
"192" "592" "22918" "26" "2.1" "0.16" "0.639863280968767" "0.843367954392772" "0.404830526410644"
"193" "593" "22849" "6" "2.11" "0.518" "0.926527202753444" "0.85780555276527" "0.931632464251706"
"194" "594" "1210" "6" "2.26" "0" "0.245407017600968" "0.0817181743507477" "0.230007650958736"
"195" "595" "1210" "6" "2.26" "0.006" "0.245407017600968" "0.0817181743507477" "0.230007650958736"
"196" "596" "1210" "12" "2.33" "0" "0.00658230971754281" "0.00731884705856073" "0.00248314737785299"
"197" "597" "22849" "6" "2.11" "0.548" "0.926527202753444" "0.85780555276527" "0.931632464251706"
"198" "598" "352" "2" "3.5" "0" "0.000155738382162414" "2.9707084936337e-05" "0.00029048888974588"
"199" "599" "22965" "10" "2.11" "0.88" "0.991337473813097" "0.976568408704202" "0.982633714235915"
"200" "600" "22965" "10" "2.11" "0.892" "0.991337473813097" "0.976568408704202" "0.982633714235915"
"201" "601" "22965" "42" "2.1" "0.426" "0.890197362267666" "0.909853564687338" "0.761582533992398"
"202" "602" "22881" "6" "2.1" "0.746" "0.831630959192118" "0.75823655796191" "0.828013200824454"
"203" "603" "1273" "5" "2.13" "0.214" "0.592777020393135" "0.301513000933048" "0.569791888209028"
"204" "604" "1273" "5" "2.13" "0.222" "0.592777020393135" "0.301513000933048" "0.569791888209028"
"205" "605" "1273" "14" "2.17" "0.022" "0.132323582015705" "0.142715728901186" "0.0905727508394098"
"206" "606" "22881" "6" "2.1" "0.684" "0.831630959192118" "0.75823655796191" "0.828013200824454"
"207" "607" "352" "2" "3.5" "0" "0.000156375700491717" "3.47252997232568e-05" "0.000295009909500161"
"208" "608" "23001" "6" "2.08" "0.924" "0.956559055407196" "0.902443026524894" "0.975677159851619"
"209" "609" "23001" "6" "2.08" "0.914" "0.956559055407196" "0.902443026524894" "0.975677159851619"
"210" "610" "23001" "42" "2.1" "0.602" "0.783821353146591" "0.801726251298464" "0.632978199200702"
"211" "611" "23032" "6" "2.11" "0.74" "0.962564636244839" "0.913935469694601" "0.967090039497032"
"212" "612" "1213" "6" "2.27" "0.018" "0.252869110899414" "0.204001150320281" "0.225995261810059"
"213" "613" "1213" "6" "2.27" "0.004" "0.252869110899414" "0.204001150320281" "0.225995261810059"
"214" "614" "1213" "10" "2.24" "0" "0.0999692283317707" "0.250853567007253" "0.0783546146688479"
"215" "615" "23032" "6" "2.11" "0.782" "0.962564636244839" "0.913935469694601" "0.967090039497032"
"216" "616" "351" "2" "3.5" "0" "0.000103909869138186" "3.96838924427843e-05" "0.000192982126674917"
"217" "617" "23149" "5" "2.1" "0.888" "0.943642139165592" "0.898961364438697" "0.969895617320605"
"218" "618" "23149" "5" "2.1" "0.904" "0.943642139165592" "0.898961364438697" "0.969895617320605"
"219" "619" "23149" "50" "2.1" "0.582" "0.864482828672323" "0.819533737541842" "0.602646103590199"
"220" "620" "23021" "6" "2.1" "0.488" "0.845241870986555" "0.824576361366054" "0.868750411242573"
"221" "621" "1141" "5" "2.18" "0.116" "0.684459582333054" "0.583464378161409" "0.654143502004475"
"222" "622" "1141" "5" "2.18" "0.122" "0.684459582333054" "0.583464378161409" "0.654143502004475"
"223" "623" "1141" "8" "2.19" "0" "0.0817815033296267" "0.150285818862862" "0.0366202285259684"
"224" "624" "23021" "6" "2.1" "0.458" "0.845241870986555" "0.824576361366054" "0.868750411242573"
"225" "625" "349" "2" "3.5" "0" "0.000129929167545106" "6.55719489765427e-05" "0.000223976816648034"
"226" "626" "23126" "6" "2.08" "0.846" "0.954531991648375" "0.908789427504203" "0.968261413170732"
"227" "627" "23126" "6" "2.08" "0.884" "0.954531991648375" "0.908789427504203" "0.968261413170732"
"228" "628" "23126" "28" "2.12" "0.054" "0.423668351729709" "0.421024024544759" "0.169919347934919"
"229" "629" "23080" "6" "2.11" "0.774" "0.948967118947379" "0.914790132593026" "0.95012530527766"
"230" "630" "1259" "5" "2.18" "0.006" "0.131264172434507" "0.00575433986118529" "0.106253419910774"
"231" "631" "1259" "5" "2.18" "0.006" "0.131264172434507" "0.00575433986118529" "0.106253419910774"
"232" "632" "1259" "10" "2.26" "0.004" "0.0727334847295971" "0.197755489981572" "0.0440631087330474"
"233" "633" "23080" "6" "2.11" "0.79" "0.948967118947379" "0.914790132593026" "0.95012530527766"
"234" "634" "350" "2" "3.5" "0" "0.000114362346777465" "5.76541622899903e-05" "0.000198903712169655"
"235" "635" "23195" "6" "2.09" "0.844" "0.955095099967243" "0.918402098473263" "0.979885727262835"
"236" "636" "23195" "6" "2.09" "0.816" "0.955095099967243" "0.918402098473263" "0.979885727262835"
"237" "637" "23195" "52" "2.08" "0.574" "0.952075935135079" "0.904602882806348" "0.718695183734989"
"238" "638" "23137" "6" "2.11" "0.38" "0.901983529590303" "0.86147027070889" "0.91483843250001"
"239" "639" "1255" "4" "2.15" "0.214" "0.781011132797107" "0.645986291308313" "0.746931902925007"
"240" "640" "1255" "4" "2.15" "0.208" "0.781011132797107" "0.645986291308313" "0.746931902925007"
"241" "641" "1255" "64" "2.08" "0" "0.955221360432428" "0.899924332765102" "0.960928315862265"
"242" "642" "23137" "6" "2.11" "0.384" "0.901983529590303" "0.86147027070889" "0.91483843250001"
"243" "643" "349" "2" "3.5" "0" "0.000135026310055091" "2.94445137493094e-05" "0.000239789809728569"
"244" "644" "23247" "6" "2.1" "0.992" "0.992884572797481" "0.98270191004497" "0.996469113780196"
"245" "645" "23247" "6" "2.1" "0.998" "0.992884572797481" "0.98270191004497" "0.996469113780196"
"246" "646" "23247" "42" "2.11" "0.478" "0.925519051266126" "0.947072554561532" "0.887696288492714"
"247" "647" "23244" "6" "2.11" "0.322" "0.866053802189976" "0.730551105247131" "0.887172459659344"
"248" "648" "1236" "4" "2.18" "0.024" "0.336043684266118" "0.0826478228782826" "0.286646855896701"
"249" "649" "1236" "4" "2.18" "0.024" "0.336043684266118" "0.0826478228782826" "0.286646855896701"
"250" "650" "1236" "8" "2.27" "0" "0.00950415970129004" "0.013085988140401" "0.00267611756043967"
"251" "651" "23244" "6" "2.11" "0.328" "0.866053802189976" "0.730551105247131" "0.887172459659344"
"252" "652" "350" "2" "3.5" "0" "0.000119570345843696" "3.23929675848461e-05" "0.000222909993932587"
"253" "653" "23350" "6" "2.1" "0.968" "0.98289619512904" "0.955349712087193" "0.988324052384141"
"254" "654" "23350" "6" "2.1" "0.984" "0.98289619512904" "0.955349712087193" "0.988324052384141"
"255" "655" "23350" "40" "2.11" "0.288" "0.792025389425177" "0.734801313226974" "0.459834590982654"
"256" "656" "23240" "6" "2.1" "0.128" "0.604057949100162" "0.486247941832491" "0.675026534217731"
"257" "657" "1221" "4" "2.19" "0.248" "0.555381273618403" "0.294548904962345" "0.473924022942647"
"258" "658" "1221" "4" "2.19" "0.25" "0.555381273618403" "0.294548904962345" "0.473924022942647"
"259" "659" "1221" "66" "2.02" "0.46" "0.984350083973829" "0.947039374961078" "0.915333426317733"
"260" "660" "23240" "6" "2.1" "0.134" "0.604057949100162" "0.486247941832491" "0.675026534217731"
"261" "661" "352" "2" "3.5" "0" "0.000155445127628765" "4.44307792657739e-05" "0.000285711472158027"
"262" "662" "23353" "6" "2.09" "0.85" "0.874593938226487" "0.733040428041289" "0.889122895453042"
"263" "663" "23353" "6" "2.09" "0.864" "0.874593938226487" "0.733040428041289" "0.889122895453042"
"264" "664" "23353" "34" "2.13" "0.152" "0.475840872329696" "0.431132258935288" "0.232381458988387"
"265" "665" "23284" "6" "2.11" "0.826" "0.967213193138353" "0.945409059479786" "0.968259634926869"
"266" "666" "1128" "3" "2.09" "0.336" "0.906000233031598" "0.911604988236768" "0.826584124128067"
"267" "667" "1128" "3" "2.09" "0.342" "0.906000233031598" "0.911604988236768" "0.826584124128067"
"268" "668" "1128" "10" "2.12" "0.008" "0.0818167827653981" "0.0788996627436331" "0.0450047786032379"
"269" "669" "23284" "6" "2.11" "0.816" "0.967213193138353" "0.945409059479786" "0.968259634926869"
"270" "670" "343" "2" "3.5" "0" "0.000172411854659784" "5.37794472093916e-05" "0.000314956739023175"
