"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"70" "1670" "915" "3" "3.5" "0" "8.47393243163718e-20" "7.40762940127556e-16" "1.85630903032612e-22"
"71" "1671" "915" "3" "3.5" "0" "8.47393243163718e-20" "7.40762940127556e-16" "1.85630903032612e-22"
"72" "1672" "1541" "3" "3.5" "0" "3.30873219427466e-70" "1.96005231796515e-61" "1.93372311207116e-72"
"73" "1673" "1541" "3" "3.5" "0" "3.30873219427466e-70" "1.96005231796515e-61" "1.93372311207116e-72"
"74" "1674" "824" "3" "3.5" "0" "4.83060603722737e-25" "3.66506032456431e-19" "4.69596360556027e-26"
"75" "1675" "824" "3" "3.5" "0" "4.83060603722737e-25" "3.66506032456431e-19" "4.69596360556027e-26"
"76" "1676" "254" "3" "3.5" "0" "2.993353802365e-10" "7.45219801587029e-09" "2.76895432261298e-11"
"77" "1677" "254" "3" "3.5" "0" "2.993353802365e-10" "7.45219801587029e-09" "2.76895432261298e-11"
"78" "1678" "1042" "5" "3.5" "0.378" "0.441727122741321" "0.643154921811835" "0.395431035247133"
"79" "1679" "1042" "5" "3.5" "0.324" "0.441727122741321" "0.643154921811835" "0.395431035247133"
"80" "1680" "502" "3" "3.5" "0" "4.93849807654852e-17" "1.49390246266702e-08" "2.82184388930451e-17"
"81" "1681" "502" "3" "3.5" "0" "4.93849807654852e-17" "1.49390246266702e-08" "2.82184388930451e-17"
"82" "1682" "653" "3" "3.5" "0" "4.86171349079146e-13" "9.42735440764316e-10" "6.84116330848772e-15"
"83" "1683" "653" "3" "3.5" "0" "4.86171349079146e-13" "9.42735440764316e-10" "6.84116330848772e-15"
"84" "1684" "469" "3" "3.5" "0" "6.10668400073463e-16" "5.07842314188466e-14" "5.126342810994e-17"
"85" "1685" "469" "3" "3.5" "0" "6.10668400073463e-16" "5.07842314188466e-14" "5.126342810994e-17"
"86" "1686" "424" "3" "3.5" "0" "2.10808090557736e-18" "5.13022624634509e-16" "2.34262551340182e-19"
"87" "1687" "424" "3" "3.5" "0" "2.10808090557736e-18" "5.13022624634509e-16" "2.34262551340182e-19"
"88" "1688" "444" "3" "3.5" "0" "1.24059585820493e-20" "5.1727888030186e-18" "6.44688380121934e-22"
"89" "1689" "444" "3" "3.5" "0" "1.24059585820493e-20" "5.1727888030186e-18" "6.44688380121934e-22"
"90" "1690" "1925" "3" "3.5" "0" "3.54192259557491e-86" "6.41287838880415e-75" "5.60972470393407e-88"
"91" "1691" "1925" "3" "3.5" "0" "3.54192259557491e-86" "6.41287838880415e-75" "5.60972470393407e-88"
"92" "1692" "1380" "5" "3.5" "0.408" "0.441727122741321" "0.643154921811835" "0.395431035247133"
"93" "1693" "1380" "5" "3.5" "0.404" "0.441727122741321" "0.643154921811835" "0.395431035247133"
"94" "1694" "574" "3" "3.5" "0" "1.22977801349029e-26" "2.83248575174395e-23" "4.52617069423403e-28"
"95" "1695" "574" "3" "3.5" "0" "1.22977801349029e-26" "2.83248575174395e-23" "4.52617069423403e-28"
"96" "1696" "703" "3" "3.5" "0" "1.417663409365e-25" "1.28576129339439e-13" "1.03973307956455e-25"
"97" "1697" "703" "3" "3.5" "0" "1.417663409365e-25" "1.28576129339439e-13" "1.03973307956455e-25"
"98" "1698" "1633" "3" "3.5" "0" "3.15774468923074e-60" "4.58638955734753e-47" "4.20219048838772e-62"
"99" "1699" "1633" "3" "3.5" "0" "3.15774468923074e-60" "4.58638955734753e-47" "4.20219048838772e-62"
"100" "1700" "650" "3" "3.5" "0" "6.66718542326578e-30" "4.93745999471275e-25" "5.18081498021189e-31"
"101" "1701" "650" "3" "3.5" "0" "6.66718542326578e-30" "4.93745999471275e-25" "5.18081498021189e-31"
"102" "1702" "815" "3" "3.5" "0" "9.11405906760477e-31" "8.23994933729971e-17" "7.56902252749143e-31"
"103" "1703" "815" "3" "3.5" "0" "9.11405906760477e-31" "8.23994933729971e-17" "7.56902252749143e-31"
"104" "1704" "911" "3" "3.5" "0" "1.09273898557449e-21" "1.49167230511941e-16" "2.72190522208623e-24"
"105" "1705" "911" "3" "3.5" "0" "1.09273898557449e-21" "1.49167230511941e-16" "2.72190522208623e-24"
"106" "1706" "632" "3" "3.5" "0" "1.78341014978549e-22" "1.26109259636842e-19" "7.76997482132435e-24"
"107" "1707" "632" "3" "3.5" "0" "1.78341014978549e-22" "1.26109259636842e-19" "7.76997482132435e-24"
"108" "1708" "671" "3" "3.5" "0" "5.11650219561953e-22" "1.32026230454049e-17" "2.45961266915761e-23"
"109" "1709" "671" "3" "3.5" "0" "5.11650219561953e-22" "1.32026230454049e-17" "2.45961266915761e-23"
"110" "1710" "1792" "3" "3.5" "0" "1.16902867514943e-64" "4.25997653394045e-50" "5.15249133893131e-67"
"111" "1711" "1792" "3" "3.5" "0" "1.16902867514943e-64" "4.25997653394045e-50" "5.15249133893131e-67"
"112" "1712" "763" "3" "3.5" "0" "6.46628140314577e-37" "3.07425413907534e-31" "6.27327004326375e-38"
"113" "1713" "763" "3" "3.5" "0" "6.46628140314577e-37" "3.07425413907534e-31" "6.27327004326375e-38"
"114" "1714" "949" "3" "3.5" "0" "5.14394533775915e-42" "1.01727602392202e-23" "3.94728674447295e-42"
"115" "1715" "949" "3" "3.5" "0" "5.14394533775915e-42" "1.01727602392202e-23" "3.94728674447295e-42"
"116" "1716" "1918" "3" "3.5" "0" "4.50234965837247e-66" "1.2352260855049e-50" "7.84618321010573e-69"
"117" "1717" "1918" "3" "3.5" "0" "4.50234965837247e-66" "1.2352260855049e-50" "7.84618321010573e-69"
"118" "1718" "1064" "3" "3.5" "0" "2.82080506817286e-27" "3.3185396153407e-21" "1.63387691571211e-30"
"119" "1719" "1064" "3" "3.5" "0" "2.82080506817286e-27" "3.3185396153407e-21" "1.63387691571211e-30"
"120" "1720" "644" "3" "3.5" "0" "2.64819200367795e-26" "3.23380612296012e-23" "1.26377341231582e-26"
"121" "1721" "644" "3" "3.5" "0" "2.64819200367795e-26" "3.23380612296012e-23" "1.26377341231582e-26"
"122" "1722" "708" "3" "3.5" "0" "4.36167226867318e-23" "2.05261401777428e-18" "1.49831226334679e-24"
"123" "1723" "708" "3" "3.5" "0" "4.36167226867318e-23" "2.05261401777428e-18" "1.49831226334679e-24"
"124" "1724" "815" "3" "3.5" "0" "1.92631056984742e-39" "3.64300901598047e-33" "1.37659794202126e-40"
"125" "1725" "815" "3" "3.5" "0" "1.92631056984742e-39" "3.64300901598047e-33" "1.37659794202126e-40"
"126" "1726" "1046" "3" "3.5" "0" "5.35658064495943e-48" "4.0308225169267e-27" "3.61660071308021e-48"
"127" "1727" "1046" "3" "3.5" "0" "5.35658064495943e-48" "4.0308225169267e-27" "3.61660071308021e-48"
"128" "1728" "2078" "3" "3.5" "0" "5.47259188584078e-71" "2.15519138554289e-54" "6.78628398739279e-74"
"129" "1729" "2078" "3" "3.5" "0" "5.47259188584078e-71" "2.15519138554289e-54" "6.78628398739279e-74"
"130" "1730" "1112" "3" "3.5" "0" "1.76914670194779e-45" "5.93814197670257e-23" "3.54663100451491e-46"
"131" "1731" "1112" "3" "3.5" "0" "1.76914670194779e-45" "5.93814197670257e-23" "3.54663100451491e-46"
"132" "1732" "879" "3" "3.5" "0" "1.48539965866184e-40" "1.22698571796979e-33" "5.45681272728121e-42"
"133" "1733" "879" "3" "3.5" "0" "1.48539965866184e-40" "1.22698571796979e-33" "5.45681272728121e-42"
"134" "1734" "2206" "3" "3.5" "0" "7.6763375150602e-76" "2.64598182284209e-58" "8.31047973386604e-79"
"135" "1735" "2206" "3" "3.5" "0" "7.6763375150602e-76" "2.64598182284209e-58" "8.31047973386604e-79"
"136" "1736" "899" "3" "3.5" "0" "1.24920321832818e-41" "1.55969696353193e-34" "4.36996821434279e-43"
"137" "1737" "899" "3" "3.5" "0" "1.24920321832818e-41" "1.55969696353193e-34" "4.36996821434279e-43"
"138" "1738" "1141" "3" "3.5" "0" "1.39196632582694e-45" "2.12385377522076e-22" "1.91630091836181e-46"
"139" "1739" "1141" "3" "3.5" "0" "1.39196632582694e-45" "2.12385377522076e-22" "1.91630091836181e-46"
"140" "1740" "986" "3" "3.5" "0" "1.42984756357935e-27" "1.41682052317431e-21" "2.79884943249976e-30"
"141" "1741" "986" "3" "3.5" "0" "1.42984756357935e-27" "1.41682052317431e-21" "2.79884943249976e-30"
"142" "1742" "551" "3" "3.5" "0" "4.63902880052386e-24" "1.49547764652858e-21" "3.68984876678279e-24"
"143" "1743" "551" "3" "3.5" "0" "4.63902880052386e-24" "1.49547764652858e-21" "3.68984876678279e-24"
"144" "1744" "553" "3" "3.5" "0" "1.7523526280767e-20" "5.71079230819701e-17" "3.26389600793192e-21"
"145" "1745" "553" "3" "3.5" "0" "1.7523526280767e-20" "5.71079230819701e-17" "3.26389600793192e-21"
"146" "1746" "2367" "6" "3.4" "0.696" "0.51029904711604" "0.8772739811724" "0.449087874174198"
"147" "1747" "2367" "6" "3.4" "0.764" "0.51029904711604" "0.8772739811724" "0.449087874174198"
"148" "1748" "948" "3" "3.5" "0" "8.37124759707074e-44" "2.64676827060314e-36" "2.50138763839853e-45"
"149" "1749" "948" "3" "3.5" "0" "8.37124759707074e-44" "2.64676827060314e-36" "2.50138763839853e-45"
"150" "1750" "1159" "3" "3.5" "0" "3.74415921569881e-42" "1.63057586386007e-19" "4.78517755868896e-43"
"151" "1751" "1159" "3" "3.5" "0" "3.74415921569881e-42" "1.63057586386007e-19" "4.78517755868896e-43"
"152" "1752" "1204" "3" "3.5" "0" "5.10391971178005e-36" "3.3708862923005e-14" "2.71417330702039e-37"
"153" "1753" "1204" "3" "3.5" "0" "5.10391971178005e-36" "3.3708862923005e-14" "2.71417330702039e-37"
"154" "1754" "158" "3" "3.5" "0.818" "0.00414005703473475" "0.0107945163948389" "0.0016166236152122"
"155" "1755" "158" "3" "3.5" "0.844" "0.00414005703473475" "0.0107945163948389" "0.0016166236152122"
"156" "1756" "120" "3" "3.5" "0.086" "0.379321598537745" "0.416694920969265" "0.229270120163058"
"157" "1757" "120" "3" "3.5" "0.066" "0.379321598537745" "0.416694920969265" "0.229270120163058"
"158" "1758" "223" "3" "3.5" "0" "0.00440242447614908" "0.0211048301023108" "0.00231947239907943"
"159" "1759" "223" "3" "3.5" "0.002" "0.00440242447614908" "0.0211048301023108" "0.00231947239907943"
"160" "1760" "186" "3" "3.5" "0" "0.0112258748196921" "0.0137332114760659" "0.00347746808422167"
"161" "1761" "186" "3" "3.5" "0" "0.0112258748196921" "0.0137332114760659" "0.00347746808422167"
"162" "1762" "142" "3" "3.5" "0.008" "0.0160762736208352" "0.0459754657498345" "0.0113000472845723"
"163" "1763" "142" "3" "3.5" "0.012" "0.0160762736208352" "0.0459754657498345" "0.0113000472845723"
"164" "1764" "322" "3" "3.5" "0" "4.40149420405381e-05" "0.000844600525790405" "1.63774240347293e-05"
"165" "1765" "322" "3" "3.5" "0" "4.40149420405381e-05" "0.000844600525790405" "1.63774240347293e-05"
"166" "1766" "179" "3" "3.5" "0.498" "0.00418812489066689" "0.0096724338445815" "0.0014985013080091"
"167" "1767" "179" "3" "3.5" "0.452" "0.00418812489066689" "0.0096724338445815" "0.0014985013080091"
"168" "1768" "137" "3" "3.5" "0.004" "0.00440331430489233" "0.0143993406004712" "0.00317439019184285"
"169" "1769" "137" "3" "3.5" "0" "0.00440331430489233" "0.0143993406004712" "0.00317439019184285"
"170" "1770" "334" "3" "3.5" "0" "3.45265437974166e-05" "0.000730329678644107" "1.16019922542226e-05"
"171" "1771" "334" "3" "3.5" "0" "3.45265437974166e-05" "0.000730329678644107" "1.16019922542226e-05"
"172" "1772" "233" "3" "3.5" "0.406" "1.40198526017491e-06" "1.34845978042651e-05" "7.97445991166216e-07"
"173" "1773" "233" "3" "3.5" "0.382" "1.40198526017491e-06" "1.34845978042651e-05" "7.97445991166216e-07"
"174" "1774" "103" "3" "3.5" "0.044" "0.191095786930412" "0.272680745400485" "0.115081906001505"
"175" "1775" "103" "3" "3.5" "0.03" "0.191095786930412" "0.272680745400485" "0.115081906001505"
"176" "1776" "69" "3" "3.5" "0.124" "0.269333344746074" "0.589821017055455" "0.246550805363859"
"177" "1777" "69" "3" "3.5" "0.094" "0.269333344746074" "0.589821017055455" "0.246550805363859"
"178" "1778" "177" "3" "3.5" "0.008" "0.138111111383694" "0.137878966956808" "0.0621247944099411"
"179" "1779" "177" "3" "3.5" "0.012" "0.138111111383694" "0.137878966956808" "0.0621247944099411"
"180" "1780" "161" "3" "3.5" "0" "0.0296928929661708" "0.0519779505172902" "0.0116344521578994"
"181" "1781" "161" "3" "3.5" "0" "0.0296928929661708" "0.0519779505172902" "0.0116344521578994"
"182" "1782" "141" "3" "3.5" "0" "0.0101706292278329" "0.0133828248543216" "0.00309515151972594"
"183" "1783" "141" "3" "3.5" "0" "0.0101706292278329" "0.0133828248543216" "0.00309515151972594"
"184" "1784" "291" "3" "3.5" "0" "0.00408798498432428" "0.0143101744273013" "0.0158941103226334"
"185" "1785" "291" "3" "3.5" "0" "0.00408798498432428" "0.0143101744273013" "0.0158941103226334"
"186" "1786" "194" "3" "3.5" "0" "0.00406151800915672" "0.0144032227800343" "0.00133884955858082"
"187" "1787" "194" "3" "3.5" "0" "0.00406151800915672" "0.0144032227800343" "0.00133884955858082"
"188" "1788" "224" "3" "3.5" "0" "2.57379819063588e-06" "0.000253240482955528" "3.88102801650673e-07"
"189" "1789" "224" "3" "3.5" "0" "2.57379819063588e-06" "0.000253240482955528" "3.88102801650673e-07"
"190" "1790" "352" "3" "3.5" "0" "0.0183715573857216" "0.00229823898130876" "0.00285665153288745"
"191" "1791" "352" "3" "3.5" "0" "0.0183715573857216" "0.00229823898130876" "0.00285665153288745"
"192" "1792" "208" "3" "3.5" "0" "6.72333109186704e-09" "1.39027261858886e-07" "9.66607207892806e-10"
"193" "1793" "208" "3" "3.5" "0" "6.72333109186704e-09" "1.39027261858886e-07" "9.66607207892806e-10"
"194" "1794" "306" "3" "3.5" "0" "1.75490361027394e-14" "1.95748103538444e-10" "2.04019862093472e-15"
"195" "1795" "306" "3" "3.5" "0" "1.75490361027394e-14" "1.95748103538444e-10" "2.04019862093472e-15"
"196" "1796" "346" "3" "3.5" "0" "4.49365249786881e-06" "0.000237316098982156" "4.72173605079555e-07"
"197" "1797" "346" "3" "3.5" "0" "4.49365249786881e-06" "0.000237316098982156" "4.72173605079555e-07"
"198" "1798" "270" "3" "3.5" "0" "8.05976837397181e-14" "3.05027906978584e-11" "1.10705501111147e-14"
"199" "1799" "270" "3" "3.5" "0" "8.05976837397181e-14" "3.05027906978584e-11" "1.10705501111147e-14"
"200" "1800" "115" "4" "3.5" "0.34" "0.423231541166158" "0.83672403922216" "0.385212972368708"
"201" "1801" "115" "4" "3.5" "0.36" "0.423231541166158" "0.83672403922216" "0.385212972368708"
"202" "1802" "216" "3" "3.5" "0.002" "0.0033347501936789" "0.0193504583936862" "0.00151390322906525"
"203" "1803" "216" "3" "3.5" "0" "0.0033347501936789" "0.0193504583936862" "0.00151390322906525"
"204" "1804" "161" "3" "3.5" "0.002" "0.0104001358061702" "0.0323246641448444" "0.00457432381420947"
"205" "1805" "161" "3" "3.5" "0" "0.0104001358061702" "0.0323246641448444" "0.00457432381420947"
"206" "1806" "185" "4" "3.5" "0.092" "0.166391699108942" "0.531650096491083" "0.137294539777668"
"207" "1807" "185" "4" "3.5" "0.058" "0.166391699108942" "0.531650096491083" "0.137294539777668"
"208" "1808" "338" "3" "3.5" "0" "0.000538074702553163" "0.00804378690583833" "0.000201689151999685"
"209" "1809" "338" "3" "3.5" "0" "0.000538074702553163" "0.00804378690583833" "0.000201689151999685"
"210" "1810" "293" "3" "3.5" "0" "0.00343225526200185" "0.00893927768101034" "0.000322128662786681"
"211" "1811" "293" "3" "3.5" "0" "0.00343225526200185" "0.00893927768101034" "0.000322128662786681"
"212" "1812" "208" "3" "3.5" "0" "0.0031190061551641" "0.00114510523009426" "0.0022495156794078"
"213" "1813" "208" "3" "3.5" "0" "0.0031190061551641" "0.00114510523009426" "0.0022495156794078"
"214" "1814" "370" "3" "3.5" "0" "1.03254110950314e-05" "0.00033056395560836" "3.69922561692072e-06"
"215" "1815" "370" "3" "3.5" "0" "1.03254110950314e-05" "0.00033056395560836" "3.69922561692072e-06"
"216" "1816" "352" "3" "3.5" "0" "0.00124750602542053" "0.00873332524905466" "0.000134962039209402"
"217" "1817" "352" "3" "3.5" "0" "0.00124750602542053" "0.00873332524905466" "0.000134962039209402"
"218" "1818" "170" "3" "3.5" "0.754" "0.00763616962682662" "0.00267783076408729" "0.00230172846105021"
"219" "1819" "170" "3" "3.5" "0.78" "0.00763616962682662" "0.00267783076408729" "0.00230172846105021"
"220" "1820" "367" "3" "3.5" "0" "5.05251169232925e-09" "6.49800621113403e-07" "1.13929585160272e-09"
"221" "1821" "367" "3" "3.5" "0" "5.05251169232925e-09" "6.49800621113403e-07" "1.13929585160272e-09"
"222" "1822" "374" "3" "3.5" "0" "7.48470223234154e-11" "4.67027425744007e-09" "4.69422605732749e-12"
"223" "1823" "374" "3" "3.5" "0" "7.48470223234154e-11" "4.67027425744007e-09" "4.69422605732749e-12"
"224" "1824" "89" "3" "3.5" "0" "0.00679430606756198" "0.0154860194771773" "0.00561993115884801"
"225" "1825" "89" "3" "3.5" "0.006" "0.00679430606756198" "0.0154860194771773" "0.00561993115884801"
"226" "1826" "126" "3" "3.5" "0" "0.000277164644039358" "0.00070477765724051" "8.11627825404653e-05"
"227" "1827" "126" "3" "3.5" "0" "0.000277164644039358" "0.00070477765724051" "8.11627825404653e-05"
"228" "1828" "192" "3" "3.5" "0" "0.00448109490961922" "0.0094218193424508" "0.000788725389226032"
"229" "1829" "192" "3" "3.5" "0.002" "0.00448109490961922" "0.0094218193424508" "0.000788725389226032"
"230" "1830" "154" "3" "3.5" "0" "0.000651871908258423" "0.00196412726058878" "0.000169216456199051"
"231" "1831" "154" "3" "3.5" "0" "0.000651871908258423" "0.00196412726058878" "0.000169216456199051"
"232" "1832" "302" "3" "3.5" "0" "1.51306304887583e-07" "2.98470200347046e-06" "4.44928662046731e-08"
"233" "1833" "302" "3" "3.5" "0" "1.51306304887583e-07" "2.98470200347046e-06" "4.44928662046731e-08"
"234" "1834" "317" "3" "3.5" "0" "0.000205195794292138" "0.00141979028661313" "2.2900130977603e-05"
"235" "1835" "317" "3" "3.5" "0" "0.000205195794292138" "0.00141979028661313" "2.2900130977603e-05"
"236" "1836" "202" "3" "3.5" "0" "7.54176253847876e-05" "0.000363860746015365" "1.20384359426515e-05"
"237" "1837" "202" "3" "3.5" "0" "7.54176253847876e-05" "0.000363860746015365" "1.20384359426515e-05"
"238" "1838" "426" "3" "3.5" "0" "1.86919014393205e-10" "1.6859830872373e-08" "2.68341623326021e-11"
"239" "1839" "426" "3" "3.5" "0" "1.86919014393205e-10" "1.6859830872373e-08" "2.68341623326021e-11"
"240" "1840" "380" "3" "3.5" "0" "7.50804905401556e-05" "0.000488744494623512" "5.02302629922591e-06"
"241" "1841" "380" "3" "3.5" "0" "7.50804905401556e-05" "0.000488744494623512" "5.02302629922591e-06"
"242" "1842" "300" "3" "3.5" "0" "2.19023164220492e-09" "5.86196158633474e-08" "9.65632487142435e-11"
"243" "1843" "300" "3" "3.5" "0" "2.19023164220492e-09" "5.86196158633474e-08" "9.65632487142435e-11"
"244" "1844" "608" "3" "3.5" "0" "3.79839216657011e-18" "9.75940734585655e-15" "1.04623319069211e-19"
"245" "1845" "608" "3" "3.5" "0" "3.79839216657011e-18" "9.75940734585655e-15" "1.04623319069211e-19"
"246" "1846" "489" "3" "3.5" "0" "1.98824429732683e-11" "3.83623326818517e-09" "8.74552025730563e-13"
