"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2"
"112" "1312" "54" "3" "1.96" "0.182" "0.837203946177737" "0.574491099166721" "0.933279409664564"
"113" "1313" "78" "4" "2.21" "0.024" "0.335910740728156" "0.124667992498479" "0.391352124203263"
"114" "1314" "49" "17" "3.5" "0.054" "0.21864764090804" "0.0162427944877099" "0.28261377473696"
"115" "1315" "92" "3" "1.72" "0" "0.0293033662931448" "0.0111851587225706" "0.0525387052280631"
"116" "1316" "31" "14" "3.5" "0.128" "0.531937393437109" "0.349383372578812" "0.628711112497821"
"117" "1317" "59" "10" "3.5" "0.204" "0.424919453163647" "0.10669118406205" "0.464483548007328"
"118" "1318" "80" "12" "3.5" "0.216" "0.476723396820981" "0.145472423830072" "0.486771946912668"
"119" "1319" "24" "13" "3.37" "0.01" "0.0865165189528856" "0.00547317106496142" "0.124637513496987"
"120" "1320" "59" "5" "2.24" "0.004" "0.097159137959607" "0.00701638366881174" "0.13525880517869"
"121" "1321" "23" "21" "3.19" "0.146" "0.475723711624035" "0.23016848010166" "0.684423557435923"
"122" "1322" "76" "5" "2.56" "0.002" "0.053363469391026" "0.00156651265332647" "0.0598784215717346"
"123" "1323" "86" "10" "2.57" "0.046" "0.227091849839139" "0.0205882725015831" "0.231292081366272"
"124" "1324" "37" "3" "2.28" "0" "0.118737497152577" "0.00576261939359951" "0.161745427085301"
"125" "1325" "56" "2" "2.07" "0.238" "0.648645832533047" "0.375378764784675" "0.687117791668721"
"126" "1326" "77" "3" "2.19" "0.002" "0.12443160670406" "0.0112689183549304" "0.116541660067142"
"127" "1327" "36" "5" "2.96" "0.526" "0.955814381256653" "0.882850370604397" "0.986721982404485"
"128" "1328" "46" "2" "2.09" "0.876" "0.963381004941569" "0.891858547201373" "0.996695516490918"
"129" "1329" "66" "6" "2.69" "0.288" "0.836130844338133" "0.581988579164277" "0.897418726938148"
"130" "1330" "2366" "3" "3.5" "0" "1.62446562074408e-92" "4.06223582545352e-75" "8.23080152182309e-101"
"131" "1331" "2366" "3" "3.5" "0" "1.62446562074408e-92" "4.06223582545352e-75" "8.23080152182309e-101"
"132" "1332" "1357" "3" "3.5" "0" "2.97454827028708e-42" "1.45647374166682e-30" "2.53916050181481e-46"
"133" "1333" "1357" "3" "3.5" "0" "2.97454827028708e-42" "1.45647374166682e-30" "2.53916050181481e-46"
"134" "1334" "1357" "3" "3.5" "0" "2.97454827028708e-42" "1.45647374166682e-30" "2.53916050181481e-46"
"135" "1335" "1357" "3" "3.5" "0" "2.97454827028708e-42" "1.45647374166682e-30" "2.53916050181481e-46"
"136" "1336" "1357" "3" "3.5" "0" "2.97454827028708e-42" "1.45647374166682e-30" "2.53916050181481e-46"
"137" "1337" "1357" "3" "3.5" "0" "2.97454827028708e-42" "1.45647374166682e-30" "2.53916050181481e-46"
"138" "1338" "543" "3" "3.5" "0" "2.5162918204903e-13" "1.48597218182191e-05" "1.71653041552716e-14"
"139" "1339" "543" "3" "3.5" "0" "2.5162918204903e-13" "1.48597218182191e-05" "1.71653041552716e-14"
"140" "1340" "483" "3" "3.5" "0" "4.27797879204849e-23" "9.94917294119398e-13" "4.49064560712183e-24"
"141" "1341" "483" "3" "3.5" "0" "4.27797879204849e-23" "9.94917294119398e-13" "4.49064560712183e-24"
"142" "1342" "1029" "3" "3.5" "0" "1.19195963347143e-32" "7.62936753538289e-23" "1.43011864238015e-34"
"143" "1343" "1029" "3" "3.5" "0" "1.19195963347143e-32" "7.62936753538289e-23" "1.43011864238015e-34"
"144" "1344" "1519" "3" "3.5" "0" "9.39084010785559e-67" "5.14832256972649e-53" "3.54712948787807e-70"
"145" "1345" "1519" "3" "3.5" "0" "9.39084010785559e-67" "5.14832256972649e-53" "3.54712948787807e-70"
"146" "1346" "305" "4" "3.5" "0.004" "0.00847548672930315" "0.447677050648561" "0.0106320350392153"
"147" "1347" "305" "4" "3.5" "0.01" "0.00847548672930315" "0.447677050648561" "0.0106320350392153"
"148" "1348" "411" "4" "3.5" "0.582" "0.746416138290576" "0.570803976481177" "0.757983496688689"
"149" "1349" "411" "4" "3.5" "0.566" "0.746416138290576" "0.570803976481177" "0.757983496688689"
"150" "1350" "345" "4" "3.5" "0.09" "0.160718815555962" "0.687924448235108" "0.148014155187529"
"151" "1351" "345" "4" "3.5" "0.086" "0.160718815555962" "0.687924448235108" "0.148014155187529"
"152" "1352" "251" "4" "3.5" "0.44" "0.441078878579811" "0.685695870149768" "0.497830845397418"
"153" "1353" "251" "4" "3.5" "0.42" "0.441078878579811" "0.685695870149768" "0.497830845397418"
"154" "1354" "492" "4" "3.5" "0.038" "0.339292183773666" "0.316561666075582" "0.309157428224614"
"155" "1355" "492" "4" "3.5" "0.034" "0.339292183773666" "0.316561666075582" "0.309157428224614"
"156" "1356" "192" "4" "3.5" "0.072" "0.0812104206400769" "0.763141749570595" "0.0806240401414191"
"157" "1357" "192" "4" "3.5" "0.074" "0.0812104206400769" "0.763141749570595" "0.0806240401414191"
"158" "1358" "199" "4" "3.5" "0.084" "0.127358243244536" "0.552151837507564" "0.203622761462032"
"159" "1359" "199" "4" "3.5" "0.084" "0.127358243244536" "0.552151837507564" "0.203622761462032"
"160" "1360" "283" "4" "3.5" "0.018" "0.0115029853341108" "0.682234367361287" "0.0204383883785113"
"161" "1361" "283" "4" "3.5" "0.016" "0.0115029853341108" "0.682234367361287" "0.0204383883785113"
"162" "1362" "305" "4" "3.5" "0.004" "0.00568900650909804" "0.398689520073585" "0.00671799482981694"
"163" "1363" "305" "4" "3.5" "0.002" "0.00568900650909804" "0.398689520073585" "0.00671799482981694"
"164" "1364" "480" "4" "3.5" "0" "0.00227808789818146" "0.142580459463136" "0.00186630230995477"
"165" "1365" "480" "4" "3.5" "0" "0.00227808789818146" "0.142580459463136" "0.00186630230995477"
"166" "1366" "1316" "5" "3.5" "0.188" "0.120032228704558" "0.00782147403465461" "0.135124768363821"
"167" "1367" "1316" "5" "3.5" "0.176" "0.120032228704558" "0.00782147403465461" "0.135124768363821"
"168" "1368" "1161" "5" "3.5" "0.114" "0.205897609940962" "0.0215890985048024" "0.330379600401265"
"169" "1369" "1161" "5" "3.5" "0.096" "0.205897609940962" "0.0215890985048024" "0.330379600401265"
"170" "1370" "281" "4" "3.5" "0.006" "0.0133713194475327" "0.413497291553029" "0.0148397077911065"
"171" "1371" "281" "4" "3.5" "0.016" "0.0133713194475327" "0.413497291553029" "0.0148397077911065"
"172" "1372" "311" "4" "3.5" "0.002" "0.000290968606456613" "0.0515853071532778" "0.000154883649913133"
"173" "1373" "311" "4" "3.5" "0" "0.000290968606456613" "0.0515853071532778" "0.000154883649913133"
"174" "1374" "344" "4" "3.5" "0" "0.00234272061978802" "0.158735631851543" "0.00404511620890902"
"175" "1375" "344" "4" "3.5" "0" "0.00234272061978802" "0.158735631851543" "0.00404511620890902"
"176" "1376" "224" "4" "3.5" "0.006" "0.0145191860821716" "0.29275713038062" "0.0577578698664056"
"177" "1377" "224" "4" "3.5" "0.006" "0.0145191860821716" "0.29275713038062" "0.0577578698664056"
"178" "1378" "613" "3" "3.5" "0" "2.6396845606966e-28" "3.80048294553213e-23" "9.95775394312879e-29"
"179" "1379" "613" "3" "3.5" "0" "2.6396845606966e-28" "3.80048294553213e-23" "9.95775394312879e-29"
"180" "1380" "796" "3" "3.5" "0" "7.53552745045446e-31" "1.33175672864615e-19" "1.19447286870069e-31"
"181" "1381" "796" "3" "3.5" "0" "7.53552745045446e-31" "1.33175672864615e-19" "1.19447286870069e-31"
"182" "1382" "672" "3" "3.5" "0" "4.73420235217891e-19" "1.10075571939049e-06" "4.88666331873827e-20"
"183" "1383" "672" "3" "3.5" "0" "4.73420235217891e-19" "1.10075571939049e-06" "4.88666331873827e-20"
"184" "1384" "462" "5" "3.5" "0.328" "0.205649097304582" "0.422569364729396" "0.186141758114498"
"185" "1385" "462" "5" "3.5" "0.284" "0.205649097304582" "0.422569364729396" "0.186141758114498"
"186" "1386" "474" "5" "3.29" "0.948" "0.748131916676643" "0.98096734420916" "0.73666103743131"
"187" "1387" "474" "5" "3.29" "0.974" "0.748131916676643" "0.98096734420916" "0.73666103743131"
"188" "1388" "401" "3" "3.5" "0" "1.47508103321586e-14" "6.95497948362743e-07" "7.43137969716862e-15"
"189" "1389" "401" "3" "3.5" "0" "1.47508103321586e-14" "6.95497948362743e-07" "7.43137969716862e-15"
"190" "1390" "1164" "3" "3.5" "0" "1.19637132753831e-60" "9.19491577110338e-43" "3.01145756478509e-62"
"191" "1391" "1164" "3" "3.5" "0" "1.19637132753831e-60" "9.19491577110338e-43" "3.01145756478509e-62"
"192" "1392" "709" "3" "3.5" "0" "3.22859802179568e-37" "2.36741644842134e-24" "4.90668170882555e-38"
"193" "1393" "709" "3" "3.5" "0" "3.22859802179568e-37" "2.36741644842134e-24" "4.90668170882555e-38"
"194" "1394" "1107" "3" "3.5" "0" "1.7783523434357e-36" "5.47723435261775e-14" "5.56190243106316e-38"
"195" "1395" "1107" "3" "3.5" "0" "1.7783523434357e-36" "5.47723435261775e-14" "5.56190243106316e-38"
"196" "1396" "1060" "3" "3.5" "0.83" "2.23605018211309e-55" "5.03286972413849e-39" "8.00504377192448e-57"
"197" "1397" "1060" "3" "3.5" "0.844" "2.23605018211309e-55" "5.03286972413849e-39" "8.00504377192448e-57"
"198" "1398" "695" "3" "3.5" "0" "1.61915576563429e-37" "5.80477191389638e-25" "3.42998889757097e-38"
"199" "1399" "695" "3" "3.5" "0" "1.61915576563429e-37" "5.80477191389638e-25" "3.42998889757097e-38"
"200" "1400" "1138" "3" "3.5" "0" "7.81431074410975e-44" "1.74922221227895e-18" "2.68934599804518e-45"
"201" "1401" "1138" "3" "3.5" "0" "7.81431074410975e-44" "1.74922221227895e-18" "2.68934599804518e-45"
"202" "1402" "577" "5" "3.5" "0.34" "0.403070218430956" "0.286061597410177" "0.678162377148383"
"203" "1403" "577" "5" "3.5" "0.336" "0.403070218430956" "0.286061597410177" "0.678162377148383"
"204" "1404" "381" "3" "3.5" "0.676" "5.67737750459121e-28" "1.2853806396784e-20" "1.02467656649774e-28"
"205" "1405" "381" "3" "3.5" "0.666" "5.67737750459121e-28" "1.2853806396784e-20" "1.02467656649774e-28"
"206" "1406" "1122" "3" "3.5" "0" "5.49479598400851e-31" "2.10075853397576e-10" "1.06853118420888e-32"
"207" "1407" "1122" "3" "3.5" "0" "5.49479598400851e-31" "2.10075853397576e-10" "1.06853118420888e-32"
"208" "1408" "731" "3" "3.5" "0" "2.67554978939832e-38" "3.3674689031804e-33" "9.80377979834844e-39"
"209" "1409" "731" "3" "3.5" "0" "2.67554978939832e-38" "3.3674689031804e-33" "9.80377979834844e-39"
"210" "1410" "561" "3" "3.5" "0" "4.70519790270062e-26" "3.86813227754201e-19" "2.8782604046191e-26"
"211" "1411" "561" "3" "3.5" "0" "4.70519790270062e-26" "3.86813227754201e-19" "2.8782604046191e-26"
"212" "1412" "1149" "3" "3.5" "0" "2.1133702253852e-17" "4.89677058122776e-06" "4.98911484633153e-20"
"213" "1413" "1149" "3" "3.5" "0" "2.1133702253852e-17" "4.89677058122776e-06" "4.98911484633153e-20"
"214" "1414" "730" "3" "3.5" "0.478" "4.85326802311755e-37" "2.23376959333034e-29" "2.00751549351874e-37"
"215" "1415" "730" "3" "3.5" "0.472" "4.85326802311755e-37" "2.23376959333034e-29" "2.00751549351874e-37"
"216" "1416" "257" "3" "3.5" "0" "4.2795913051085e-16" "1.27525970006484e-06" "4.55354892674527e-17"
"217" "1417" "257" "3" "3.5" "0" "4.2795913051085e-16" "1.27525970006484e-06" "4.55354892674527e-17"
"218" "1418" "425" "3" "3.5" "0" "8.51950479037986e-18" "3.21507421402484e-07" "1.29709224406388e-18"
"219" "1419" "425" "3" "3.5" "0" "8.51950479037986e-18" "3.21507421402484e-07" "1.29709224406388e-18"
"220" "1420" "442" "3" "3.5" "0" "8.19815676240449e-10" "1.1470827818627e-05" "4.11677674858249e-11"
"221" "1421" "442" "3" "3.5" "0" "8.19815676240449e-10" "1.1470827818627e-05" "4.11677674858249e-11"
"222" "1422" "154" "4" "2.87" "0.964" "0.782935529231621" "0.699685607079767" "0.767216899705065"
"223" "1423" "154" "4" "2.87" "0.96" "0.782935529231621" "0.699685607079767" "0.767216899705065"
"224" "1424" "235" "3" "3.5" "0" "1.54526358463374e-13" "8.48681170235034e-06" "1.88193876950543e-14"
"225" "1425" "235" "3" "3.5" "0" "1.54526358463374e-13" "8.48681170235034e-06" "1.88193876950543e-14"
"226" "1426" "134" "4" "3.5" "0.026" "0.0899185469421723" "0.490320115050197" "0.100573301626436"
"227" "1427" "134" "4" "3.5" "0.026" "0.0899185469421723" "0.490320115050197" "0.100573301626436"
"228" "1428" "229" "3" "3.5" "0" "2.31438872159759e-08" "5.48968965604918e-06" "1.14088700014401e-08"
"229" "1429" "229" "3" "3.5" "0" "2.31438872159759e-08" "5.48968965604918e-06" "1.14088700014401e-08"
"230" "1430" "1365" "3" "3.5" "0" "3.84945123661282e-83" "3.7791398615066e-53" "7.45165321682399e-85"
"231" "1431" "1365" "3" "3.5" "0" "3.84945123661282e-83" "3.7791398615066e-53" "7.45165321682399e-85"
"232" "1432" "1108" "3" "3.5" "0" "3.31327049397065e-71" "1.42498651089209e-35" "2.7512515355784e-72"
"233" "1433" "1108" "3" "3.5" "0" "3.31327049397065e-71" "1.42498651089209e-35" "2.7512515355784e-72"
"234" "1434" "935" "3" "3.5" "0" "2.72917523511868e-41" "1.64930967590631e-22" "7.90128287153231e-43"
"235" "1435" "935" "3" "3.5" "0" "2.72917523511868e-41" "1.64930967590631e-22" "7.90128287153231e-43"
"236" "1436" "1188" "3" "3.5" "0" "5.13450657282417e-40" "2.87240776844794e-11" "4.24780647761728e-41"
"237" "1437" "1188" "3" "3.5" "0" "5.13450657282417e-40" "2.87240776844794e-11" "4.24780647761728e-41"
"238" "1438" "1425" "3" "3.5" "0" "3.0275520939187e-93" "4.73366131838237e-61" "7.53367416494819e-94"
"239" "1439" "1425" "3" "3.5" "0" "3.0275520939187e-93" "4.73366131838237e-61" "7.53367416494819e-94"
"240" "1440" "830" "3" "3.5" "0" "8.3957559822561e-57" "5.36794266242923e-30" "8.64878466058135e-58"
"241" "1441" "830" "3" "3.5" "0" "8.3957559822561e-57" "5.36794266242923e-30" "8.64878466058135e-58"
"242" "1442" "728" "3" "3.5" "0" "4.32188383682168e-35" "2.43263149472261e-22" "2.70201246270947e-36"
"243" "1443" "728" "3" "3.5" "0" "4.32188383682168e-35" "2.43263149472261e-22" "2.70201246270947e-36"
"244" "1444" "935" "3" "3.5" "0" "6.76806268832644e-38" "2.05186254252784e-20" "2.36941158897361e-39"
"245" "1445" "935" "3" "3.5" "0" "6.76806268832644e-38" "2.05186254252784e-20" "2.36941158897361e-39"
"246" "1446" "1213" "3" "3.5" "0" "1.30170616869742e-75" "8.78086988942873e-49" "2.87684440398781e-76"
"247" "1447" "1213" "3" "3.5" "0" "1.30170616869742e-75" "8.78086988942873e-49" "2.87684440398781e-76"
"248" "1448" "1233" "3" "3.5" "0" "2.33031388067226e-37" "2.62728712160683e-22" "2.12902045479922e-40"
"249" "1449" "1233" "3" "3.5" "0" "2.33031388067226e-37" "2.62728712160683e-22" "2.12902045479922e-40"
"250" "1450" "736" "5" "3.5" "0.048" "0.0924375749682649" "0.368166293672132" "0.109737346243422"
"251" "1451" "736" "5" "3.5" "0.04" "0.0924375749682649" "0.368166293672132" "0.109737346243422"
"252" "1452" "1091" "3" "3.5" "0" "5.56517034787088e-13" "0.000305608478215538" "1.91248100442109e-15"
